gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
rock,0.008663706481456757,0.9416890144348145,-4.331065284191027e-09,-0.01619497686624527,0.8257802128791809,0.049996405839920044,-0.008625507354736328,0.7164394855499268,0.06117207929491997,0.03558064624667168,0.6438232660293579,0.06417530030012131,0.09166554361581802,0.6395691633224487,0.06459853798151016,-0.01638513058423996,0.631192147731781,-0.004692588467150927,0.049921128898859024,0.5101409554481506,-0.012609654106199741,0.08610692620277405,0.4352903962135315,-0.014759794808924198,0.11099686473608017,0.3782496154308319,-0.019411183893680573,0.018635548651218414,0.6567839980125427,-0.03369654715061188,0.13403832912445068,0.5541133284568787,-0.04677765816450119,0.15466852486133575,0.6108801364898682,-0.038323886692523956,0.1434248834848404,0.6454780101776123,-0.03183416649699211,0.06445260345935822,0.6942091584205627,-0.05551113188266754,0.16636967658996582,0.5905652642250061,-0.06452702730894089,0.18002870678901672,0.6385823488235474,-0.04364391788840294,0.17117150127887726,0.6743168830871582,-0.029382197186350822,0.11337606608867645,0.7392936944961548,-0.07234910130500793,0.1853848695755005,0.6481873393058777,-0.08420076966285706,0.23000869154930115,0.611487090587616,-0.07999934256076813,0.26502490043640137,0.5700672268867493,-0.07508383691310883
rock,0.8118788003921509,0.9340198040008545,-4.3352019929443486e-07,0.8308608531951904,0.8166124224662781,0.016967492178082466,0.8147817254066467,0.6951427459716797,0.015483147464692593,0.7613353133201599,0.6261770129203796,0.012085026130080223,0.7076163291931152,0.6076056957244873,0.006791515275835991,0.830316424369812,0.629442572593689,-0.034277960658073425,0.7834224104881287,0.4842427372932434,-0.055996328592300415,0.756431519985199,0.4035937488079071,-0.059919197112321854,0.7339684367179871,0.3417815566062927,-0.06327971071004868,0.7959144711494446,0.6637833118438721,-0.05052454397082329,0.685355007648468,0.5601779222488403,-0.0799562856554985,0.6816417574882507,0.6309975385665894,-0.06658285111188889,0.7048925161361694,0.6673861145973206,-0.05359093099832535,0.7505784630775452,0.7141463160514832,-0.06402869522571564,0.6523318886756897,0.617317259311676,-0.09234535694122314,0.6563965082168579,0.6756330132484436,-0.07091787457466125,0.6820636987686157,0.7102659344673157,-0.05178296938538551,0.7013509273529053,0.7598767280578613,-0.07507990300655365,0.6384103894233704,0.6561781764030457,-0.10627499222755432,0.5981578826904297,0.6044977307319641,-0.11154164373874664,0.5667378902435303,0.553607165813446,-0.11190520226955414
rock,0.00568746030330658,0.9631153345108032,-6.493383608585646e-08,-0.018305286765098572,0.8409643769264221,0.056956008076667786,-0.009212091565132141,0.7290533781051636,0.07329172641038895,0.03459687530994415,0.6532297730445862,0.08058485388755798,0.08686009794473648,0.6450070142745972,0.08524805307388306,-0.020690329372882843,0.6386045813560486,0.005579616408795118,0.044484205543994904,0.5135299563407898,0.0020731722470372915,0.07864189147949219,0.4367956519126892,0.0032729029189795256,0.10196778923273087,0.3784107267856598,0.001508772256784141,0.015519395470619202,0.6645926237106323,-0.02450651302933693,0.1286379098892212,0.5550810694694519,-0.03129862993955612,0.15071499347686768,0.6053579449653625,-0.020420072600245476,0.14306575059890747,0.6392647624015808,-0.012007847428321838,0.0631994977593422,0.7031453847885132,-0.04691377654671669,0.16157981753349304,0.5935460925102234,-0.052311841398477554,0.17944154143333435,0.6302815675735474,-0.03304643929004669,0.17605066299438477,0.6615577936172485,-0.019943520426750183,0.11284589022397995,0.7483397126197815,-0.06335946917533875,0.1848861426115036,0.6525164246559143,-0.07193462550640106,0.22730545699596405,0.6161489486694336,-0.06662043929100037,0.2599373161792755,0.5765485763549805,-0.060948994010686874
rock,0.8130213022232056,0.9483309984207153,-4.3348842382329167e-07,0.8337290287017822,0.8310810923576355,0.018628543242812157,0.8165854811668396,0.7085179090499878,0.016075167804956436,0.7630005478858948,0.6381734609603882,0.010595402680337429,0.7086483836174011,0.6182838678359985,0.0030227103270590305,0.8360315561294556,0.6409480571746826,-0.033435821533203125,0.7898946404457092,0.4902363419532776,-0.05543184652924538,0.7625171542167664,0.4083363711833954,-0.05989503487944603,0.7394363284111023,0.34507521986961365,-0.06383755803108215,0.8023754954338074,0.6755576133728027,-0.05174298956990242,0.691088080406189,0.5659205317497253,-0.08093099296092987,0.6851547956466675,0.6364330649375916,-0.06787300854921341,0.7078039050102234,0.6717279553413391,-0.05561304837465286,0.7560117840766907,0.7255054116249084,-0.06716747581958771,0.6556108593940735,0.6192705631256104,-0.09482233971357346,0.6572229266166687,0.6788079142570496,-0.07219051569700241,0.6822200417518616,0.7151942253112793,-0.052720244973897934,0.7050135731697083,0.7704406976699829,-0.08019691705703735,0.6392266154289246,0.6610937714576721,-0.1097094789147377,0.5977596044540405,0.6085156798362732,-0.11303839087486267,0.5666143298149109,0.5572678446769714,-0.11243564635515213
rock,-0.00108424574136734,0.9738751649856567,-5.970451155690171e-08,-0.02680935710668564,0.8463779091835022,0.05342701077461243,-0.015866868197917938,0.7332481741905212,0.06650717556476593,0.03056233748793602,0.657448410987854,0.07110487669706345,0.0872209295630455,0.6470240950584412,0.07292052358388901,-0.027237392961978912,0.6470491886138916,0.00017050541646312922,0.03658569976687431,0.517353355884552,-0.0058161732740700245,0.07061580568552017,0.4395895302295685,-0.005387923680245876,0.09381474554538727,0.37967488169670105,-0.0071057467721402645,0.012484245002269745,0.6740201115608215,-0.029084112495183945,0.12147761881351471,0.5587251782417297,-0.03735322132706642,0.1430460810661316,0.6083751916885376,-0.025692779570817947,0.13441050052642822,0.6425668001174927,-0.016328588128089905,0.0630190372467041,0.7135932445526123,-0.05093008279800415,0.15765205025672913,0.5968359708786011,-0.058132585138082504,0.17525717616081238,0.6327406167984009,-0.03839247673749924,0.17143480479717255,0.6646559834480286,-0.02434592694044113,0.11357560008764267,0.7611322402954102,-0.0670321062207222,0.18352670967578888,0.6607873439788818,-0.07696761190891266,0.2260366976261139,0.6215745210647583,-0.07130765169858932,0.2590913474559784,0.5811234712600708,-0.06500645726919174
rock,0.8150016069412231,0.9611184597015381,-4.2788491327883094e-07,0.8369474411010742,0.8419517278671265,0.01847379468381405,0.8200562596321106,0.7163370847702026,0.015428785234689713,0.7657188177108765,0.6447353363037109,0.009575407020747662,0.7104218006134033,0.6253779530525208,0.0015199878253042698,0.8407496809959412,0.6529988646507263,-0.034868624061346054,0.7973252534866333,0.4987013339996338,-0.05778682604432106,0.7706109285354614,0.414630651473999,-0.06296437233686447,0.7473263144493103,0.3497709333896637,-0.06746560335159302,0.8058460354804993,0.6878335475921631,-0.0530121810734272,0.6942271590232849,0.5743414759635925,-0.08273640275001526,0.6874266266822815,0.6453450918197632,-0.0696585476398468,0.7098581790924072,0.6812321543693542,-0.057506073266267776,0.757719874382019,0.7369863986968994,-0.06821949034929276,0.657028079032898,0.6276814341545105,-0.09591899067163467,0.6583707928657532,0.6871525645256042,-0.07268651574850082,0.683114230632782,0.723928689956665,-0.05286790803074837,0.7051030397415161,0.7808058261871338,-0.08100196719169617,0.6389893293380737,0.670329749584198,-0.10979528725147247,0.5992724299430847,0.6173347234725952,-0.11219757795333862,0.5700585246086121,0.5652228593826294,-0.11106617003679276
rock,-1.5467405319213867e-05,0.9787017107009888,-2.098487925650261e-07,-0.024563200771808624,0.8584321737289429,0.05950571596622467,-0.015055246651172638,0.7452114224433899,0.07941609621047974,0.029509197920560837,0.6662209630012512,0.09094101190567017,0.08557921648025513,0.6576437950134277,0.10072750598192215,-0.023940302431583405,0.6549383401870728,0.005828492343425751,0.028879676014184952,0.5241129398345947,-0.004138119984418154,0.063502736389637,0.44215822219848633,-0.008491137996315956,0.08764836937189102,0.38121914863586426,-0.01362502109259367,0.015743788331747055,0.6858134865760803,-0.022728828713297844,0.12184818089008331,0.5603958964347839,-0.03593803942203522,0.1390928328037262,0.6165287494659424,-0.02460368350148201,0.12619224190711975,0.6541771292686462,-0.013843471184372902,0.06522525101900101,0.7250512838363647,-0.043886736035346985,0.1586044430732727,0.5961300730705261,-0.052743103355169296,0.17442744970321655,0.6355248093605042,-0.028191030025482178,0.16945885121822357,0.6709680557250977,-0.009717301465570927,0.11456277966499329,0.7655616998672485,-0.058921054005622864,0.18295089900493622,0.667001485824585,-0.0755007192492485,0.22499361634254456,0.6292610168457031,-0.07344470173120499,0.258034348487854,0.5864319801330566,-0.06795521825551987
rock,0.8171349763870239,0.9781478643417358,-3.814286912984244e-07,0.8449395298957825,0.8528828620910645,0.019719544798135757,0.8322694897651672,0.726154625415802,0.014219536446034908,0.7811132669448853,0.6511331796646118,0.00604677852243185,0.7257014513015747,0.6273127794265747,-0.005068608094006777,0.8499903082847595,0.6679865121841431,-0.04273328557610512,0.8086878657341003,0.5078881978988647,-0.06921620666980743,0.7839998006820679,0.4188798666000366,-0.07639887928962708,0.7628386616706848,0.3511871099472046,-0.0815184935927391,0.809209406375885,0.7024038434028625,-0.06131225824356079,0.6986393332481384,0.5791729688644409,-0.09196771681308746,0.6891605854034424,0.648682177066803,-0.07817928493022919,0.7095538973808289,0.6869345307350159,-0.0654006153345108,0.7572861313819885,0.7503882646560669,-0.07627426832914352,0.6586905121803284,0.6325439810752869,-0.10214728862047195,0.6568567752838135,0.6874669790267944,-0.07685375213623047,0.6789965629577637,0.726518988609314,-0.0560743622481823,0.7035424113273621,0.7946870923042297,-0.08863315731287003,0.6367840766906738,0.6848259568214417,-0.11484429240226746,0.599001407623291,0.6329888701438904,-0.11468146741390228,0.5720258951187134,0.5831841230392456,-0.11156162619590759
rock,-0.002950705587863922,0.9807668924331665,-1.7051597467343527e-07,-0.034112244844436646,0.8596210479736328,0.05625224858522415,-0.028849810361862183,0.7448500990867615,0.07304996252059937,0.014910165220499039,0.6596850752830505,0.0826762467622757,0.06951076537370682,0.6487908363342285,0.09172458946704865,-0.034989893436431885,0.6588374376296997,-0.004984954837709665,0.015095032751560211,0.5234408974647522,-0.02389323152601719,0.051929134875535965,0.4378020167350769,-0.03490176051855087,0.07817009836435318,0.3774925768375397,-0.04330267012119293,0.011605456471443176,0.6915756464004517,-0.03104383684694767,0.11815944314002991,0.5587669610977173,-0.05018420144915581,0.13337866961956024,0.6186673045158386,-0.03951398283243179,0.11584819853305817,0.6609059572219849,-0.02801736257970333,0.06319140642881393,0.7307674288749695,-0.0495278500020504,0.1566447615623474,0.596333384513855,-0.0600748248398304,0.16604332625865936,0.6481502056121826,-0.02837657742202282,0.15456075966358185,0.6940685510635376,-0.003512625116854906,0.1149885356426239,0.7697350978851318,-0.062403593212366104,0.18274646997451782,0.66961270570755,-0.07991652935743332,0.22413329780101776,0.6285904049873352,-0.07475567609071732,0.2556788921356201,0.5822633504867554,-0.06572306156158447
rock,0.8178883790969849,0.9839731454849243,-3.8624767739747767e-07,0.8446594476699829,0.8563673496246338,0.022776741534471512,0.8334721326828003,0.7295870184898376,0.01783960685133934,0.7832202315330505,0.6566354036331177,0.009972825646400452,0.7258635759353638,0.6362625956535339,-0.0010328741045668721,0.8520470857620239,0.6741511225700378,-0.043687351047992706,0.8135060667991638,0.5113904476165771,-0.06972049921751022,0.7892335057258606,0.4225413203239441,-0.07749759405851364,0.7683109641075134,0.35393357276916504,-0.08362496644258499,0.8117400407791138,0.7077053189277649,-0.06390261650085449,0.7012073993682861,0.580946147441864,-0.0936497375369072,0.6913094520568848,0.6487112641334534,-0.08060038834810257,0.712565541267395,0.6877812743186951,-0.06929945200681686,0.7598679661750793,0.7552886605262756,-0.07986591756343842,0.660709798336029,0.6337605714797974,-0.10322726517915726,0.6582719683647156,0.6860252022743225,-0.07791118323802948,0.6808109879493713,0.7252272367477417,-0.05860472097992897,0.7067816257476807,0.7996729612350464,-0.09306895732879639,0.6358095407485962,0.6913377046585083,-0.11740093678236008,0.5971596240997314,0.6407679915428162,-0.11664640158414841,0.5706045031547546,0.5938235521316528,-0.11388711631298065
rock,-0.0012578070163726807,0.979049026966095,-1.3048429536866024e-07,-0.032214075326919556,0.8545601963996887,0.051619358360767365,-0.027509242296218872,0.7384095788002014,0.06576544046401978,0.01579325646162033,0.6535969376564026,0.07353325933218002,0.07086476683616638,0.6403139233589172,0.0806342214345932,-0.036939412355422974,0.661021888256073,-0.011373527348041534,0.011059921234846115,0.5211445689201355,-0.03119986690580845,0.047237567603588104,0.4368342161178589,-0.04145596921443939,0.07377216964960098,0.37597522139549255,-0.04928196594119072,0.010424688458442688,0.6924929618835449,-0.03679736703634262,0.11436137557029724,0.5527864694595337,-0.05913183465600014,0.1297987699508667,0.6118877530097961,-0.04918021708726883,0.11281372606754303,0.6556318402290344,-0.03721325844526291,0.06276372075080872,0.731282651424408,-0.054821841418743134,0.15308964252471924,0.5921077132225037,-0.06788404285907745,0.1636185348033905,0.6439904570579529,-0.037749286741018295,0.1535189300775528,0.6904969215393066,-0.013205400668084621,0.11412258446216583,0.7714565992355347,-0.06760720163583755,0.18262505531311035,0.6691833138465881,-0.08673520386219025,0.2241302728652954,0.6270892024040222,-0.08274480700492859,0.2555495500564575,0.5813772082328796,-0.07441351562738419
rock,0.8192017674446106,0.9834659099578857,-3.640309387265006e-07,0.8459179997444153,0.8561198115348816,0.023341689258813858,0.8353233933448792,0.7303990125656128,0.018619338050484657,0.7846775650978088,0.6605396270751953,0.010892517864704132,0.7265693545341492,0.640710711479187,-5.863983005838236e-06,0.854928731918335,0.6779365539550781,-0.044251322746276855,0.8181157112121582,0.5123805999755859,-0.06926605105400085,0.795028030872345,0.42348068952560425,-0.0760282650589943,0.7753896713256836,0.35325413942337036,-0.08153195679187775,0.8117440938949585,0.7113333344459534,-0.0645786002278328,0.7059279084205627,0.5804873108863831,-0.09387073665857315,0.695549726486206,0.6477506756782532,-0.0815805196762085,0.7166922688484192,0.6874840259552002,-0.07102120667695999,0.7588269710540771,0.7572011947631836,-0.0802966058254242,0.6635667085647583,0.6293432116508484,-0.10343517363071442,0.659199595451355,0.6817793250083923,-0.07921532541513443,0.6805133819580078,0.7217189073562622,-0.060746610164642334,0.7060980200767517,0.7991914749145508,-0.09301768988370895,0.634392261505127,0.6901240944862366,-0.11592397093772888,0.5954465866088867,0.6415057182312012,-0.11446096748113632,0.569074273109436,0.5969905257225037,-0.11141693592071533
rock,-0.0020035430788993835,0.9744924306869507,-1.2049623876464466e-07,-0.03440745174884796,0.8491935729980469,0.05161198228597641,-0.031017176806926727,0.7307078838348389,0.06606382131576538,0.011351760476827621,0.6419507265090942,0.07439001649618149,0.06724000722169876,0.6269997954368591,0.08199132978916168,-0.03888176381587982,0.6550841927528381,-0.010964048095047474,0.008315138518810272,0.5149579644203186,-0.02925456129014492,0.046401236206293106,0.43247032165527344,-0.036957092583179474,0.07570105791091919,0.3758660852909088,-0.04226595535874367,0.01098085567355156,0.6884542107582092,-0.03563738614320755,0.11180274188518524,0.5467952489852905,-0.056617699563503265,0.1256742924451828,0.605583131313324,-0.044484712183475494,0.10844790935516357,0.6494384407997131,-0.030296236276626587,0.06537753343582153,0.7280243635177612,-0.0529119037091732,0.1521962285041809,0.5871238708496094,-0.06612824648618698,0.1621205359697342,0.6378499269485474,-0.03648214787244797,0.15182994306087494,0.6838390231132507,-0.011431933380663395,0.11711205542087555,0.7689069509506226,-0.06466095894575119,0.18665021657943726,0.6642142534255981,-0.08353210985660553,0.22795595228672028,0.6202918291091919,-0.07958235591650009,0.2583429217338562,0.5730846524238586,-0.07079610228538513
