x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.054058718439306604,-0.32451903832993323,0.04667094345611811,0.0489755601382338,-0.5988718771489259,0.05500805998083078,0.03265864617366942,-0.8327272590743456,0.062144776880897125,0.0713921622456464,-1.0,0.06683250179623827,-0.15641043165545454,-0.6848389671384806,-0.06897275732978024,-0.3775750360532729,-0.8002631497559602,-0.03549154544089929,-0.3665302808674371,-0.7070399687010118,0.0163525622878457,-0.3108992948182178,-0.6331752729338715,0.04911092689534898,-0.2565055300776124,-0.5407868758068316,-0.09480999762753299,-0.4461406547918367,-0.6224456458171777,-0.058907384164564425,-0.4182851662116019,-0.5269249316830091,-0.014310096455055486,-0.3583019509812943,-0.47110513606570753,-0.0011001700479517024,-0.34462079822347186,-0.3731187611546873,-0.10613655125282306,-0.5110572279446306,-0.4844700789334722,-0.07840305388998428,-0.4878907330329435,-0.4133104445482144,-0.03760842238173374,-0.4291723573628668,-0.3595483995859553,-0.030295161853675312,-0.4191960594227684,-0.19439061855083598,-0.10973623080474047,-0.5931510808727316,-0.3537788577320223,-0.10283727586919983,-0.6873039915500877,-0.4186494216776293,-0.08334082659635529,-0.7607102497949949,-0.4859310462620987,-0.07755084150893844,thumbs_up
0.0,0.0,0.0,0.057826287298501616,-0.3240498670611646,0.05275207388078953,0.048515080229193444,-0.6045518308287904,0.06591859094074157,0.030239340960350657,-0.8389790322971805,0.07808369101822007,0.06573560552586467,-1.0,0.0876042464383336,-0.14920230316691832,-0.67511841959147,-0.06419283308755405,-0.373032562675268,-0.7883547367198379,-0.02911955318716564,-0.3543698775788411,-0.6948610173299142,0.0208329062610648,-0.29327251631580087,-0.6221094578673879,0.05205703288865609,-0.25101053937555123,-0.5291441751346301,-0.08892183778221595,-0.44008089931239414,-0.613118886760109,-0.044994116652535804,-0.40542968665237933,-0.515517274390096,0.001912932633835378,-0.34598771065667827,-0.4623536109200031,0.014505670066153364,-0.3405539394697508,-0.36230740462292726,-0.09837380971891077,-0.5035040200754873,-0.47485905164766296,-0.060227109033602455,-0.4737635028968285,-0.400064076135724,-0.016330380905327648,-0.4137787305521908,-0.34419504673601015,-0.010218977858137235,-0.41665762537925544,-0.18453722861778074,-0.09982772053309891,-0.5877746689931495,-0.3400599660728349,-0.08510228741288468,-0.6804851788834669,-0.402437701275013,-0.06272129575171724,-0.7560780107806184,-0.4679346168132206,-0.05676220316297754,thumbs_up
0.0,0.0,0.0,0.057826287298501616,-0.3240498670611646,0.05275207388078953,0.048515080229193444,-0.6045518308287904,0.06591859094074157,0.030239340960350657,-0.8389790322971805,0.07808369101822007,0.06573560552586467,-1.0,0.0876042464383336,-0.14920230316691832,-0.67511841959147,-0.06419283308755405,-0.373032562675268,-0.7883547367198379,-0.02911955318716564,-0.3543698775788411,-0.6948610173299142,0.0208329062610648,-0.29327251631580087,-0.6221094578673879,0.05205703288865609,-0.25101053937555123,-0.5291441751346301,-0.08892183778221595,-0.44008089931239414,-0.613118886760109,-0.044994116652535804,-0.40542968665237933,-0.515517274390096,0.001912932633835378,-0.34598771065667827,-0.4623536109200031,0.014505670066153364,-0.3405539394697508,-0.36230740462292726,-0.09837380971891077,-0.5035040200754873,-0.47485905164766296,-0.060227109033602455,-0.4737635028968285,-0.400064076135724,-0.016330380905327648,-0.4137787305521908,-0.34419504673601015,-0.010218977858137235,-0.41665762537925544,-0.18453722861778074,-0.09982772053309891,-0.5877746689931495,-0.3400599660728349,-0.08510228741288468,-0.6804851788834669,-0.402437701275013,-0.06272129575171724,-0.7560780107806184,-0.4679346168132206,-0.05676220316297754,thumbs_up
0.0,0.0,0.0,0.057826287298501616,-0.3240498670611646,0.05275207388078953,0.048515080229193444,-0.6045518308287904,0.06591859094074157,0.030239340960350657,-0.8389790322971805,0.07808369101822007,0.06573560552586467,-1.0,0.0876042464383336,-0.14920230316691832,-0.67511841959147,-0.06419283308755405,-0.373032562675268,-0.7883547367198379,-0.02911955318716564,-0.3543698775788411,-0.6948610173299142,0.0208329062610648,-0.29327251631580087,-0.6221094578673879,0.05205703288865609,-0.25101053937555123,-0.5291441751346301,-0.08892183778221595,-0.44008089931239414,-0.613118886760109,-0.044994116652535804,-0.40542968665237933,-0.515517274390096,0.001912932633835378,-0.34598771065667827,-0.4623536109200031,0.014505670066153364,-0.3405539394697508,-0.36230740462292726,-0.09837380971891077,-0.5035040200754873,-0.47485905164766296,-0.060227109033602455,-0.4737635028968285,-0.400064076135724,-0.016330380905327648,-0.4137787305521908,-0.34419504673601015,-0.010218977858137235,-0.41665762537925544,-0.18453722861778074,-0.09982772053309891,-0.5877746689931495,-0.3400599660728349,-0.08510228741288468,-0.6804851788834669,-0.402437701275013,-0.06272129575171724,-0.7560780107806184,-0.4679346168132206,-0.05676220316297754,thumbs_up
0.0,0.0,0.0,0.05437007043611119,-0.3290454522201953,0.04791633825461288,0.04454842744092713,-0.6097601049523509,0.053047170225264124,0.030130205124289457,-0.8383559161822625,0.056790502186465426,0.06756168987195198,-1.0,0.05748842001075037,-0.14217820479769935,-0.6762428630864227,-0.0797064703976057,-0.3609794628751975,-0.7865819346784512,-0.05203550718737617,-0.33669222183834446,-0.6924435970573627,-0.007185192881412901,-0.27307909704892075,-0.6205944040700788,0.02030313586538955,-0.24482710002351146,-0.5278893081304556,-0.1078528249111641,-0.43226014716210587,-0.619366919194401,-0.07036719985273195,-0.401574411262117,-0.5255925934605875,-0.027112556527681797,-0.3434072268644553,-0.46679327073185667,-0.01823464018010828,-0.33586289465175945,-0.36055749132432036,-0.12065406711275437,-0.49691194692306007,-0.4820153683828019,-0.08626793743985098,-0.4695833985379549,-0.40651446459004753,-0.04272575590867259,-0.4114512419369918,-0.3426468212778493,-0.03754804433511057,-0.41464166941975067,-0.18537151010375535,-0.1260694684317651,-0.5826885950753942,-0.34304233298229936,-0.10805272275095704,-0.6739239725452634,-0.40573591510874873,-0.08183802365107061,-0.7485650258285901,-0.46633236540695117,-0.07466898026019846,thumbs_up
0.0,0.0,0.0,0.05437007043611119,-0.3290454522201953,0.04791633825461288,0.04454842744092713,-0.6097601049523509,0.053047170225264124,0.030130205124289457,-0.8383559161822625,0.056790502186465426,0.06756168987195198,-1.0,0.05748842001075037,-0.14217820479769935,-0.6762428630864227,-0.0797064703976057,-0.3609794628751975,-0.7865819346784512,-0.05203550718737617,-0.33669222183834446,-0.6924435970573627,-0.007185192881412901,-0.27307909704892075,-0.6205944040700788,0.02030313586538955,-0.24482710002351146,-0.5278893081304556,-0.1078528249111641,-0.43226014716210587,-0.619366919194401,-0.07036719985273195,-0.401574411262117,-0.5255925934605875,-0.027112556527681797,-0.3434072268644553,-0.46679327073185667,-0.01823464018010828,-0.33586289465175945,-0.36055749132432036,-0.12065406711275437,-0.49691194692306007,-0.4820153683828019,-0.08626793743985098,-0.4695833985379549,-0.40651446459004753,-0.04272575590867259,-0.4114512419369918,-0.3426468212778493,-0.03754804433511057,-0.41464166941975067,-0.18537151010375535,-0.1260694684317651,-0.5826885950753942,-0.34304233298229936,-0.10805272275095704,-0.6739239725452634,-0.40573591510874873,-0.08183802365107061,-0.7485650258285901,-0.46633236540695117,-0.07466898026019846,thumbs_up
0.0,0.0,0.0,0.05384613540585938,-0.3289004612412622,0.05602212326528279,0.04526641959971925,-0.6069094463426786,0.06686746187329735,0.02601268492327639,-0.8387976487382263,0.07614389082603101,0.05802250300191009,-1.0,0.08310350726538271,-0.14772160796145545,-0.6768558125521162,-0.06738117015529488,-0.3680158197539248,-0.7864314925445258,-0.029722234440141295,-0.3473669554834113,-0.6959054034634037,0.024184902400023602,-0.286208801725305,-0.6258840920150894,0.057423604752231655,-0.2476487823859006,-0.5283279755057763,-0.09417483430498752,-0.4375757890036661,-0.6182779072917302,-0.048583234063901054,-0.4066186108710719,-0.5204517860497639,0.002599924220175341,-0.3493449294057486,-0.4660597111681149,0.01729831301464143,-0.33772217194330356,-0.3615915996733195,-0.10470508984932653,-0.5031233491387038,-0.48092978022245614,-0.06257683652886763,-0.4768900552083976,-0.40468826628825627,-0.012251954359437637,-0.4201541121405357,-0.3432826292202907,-0.0032118842790941956,-0.4163763169512378,-0.18743488816946507,-0.1072947538158197,-0.5833080046183426,-0.34579051897306856,-0.08644421398930152,-0.6724097556495021,-0.4081337285496065,-0.05850492228237072,-0.7455225582014757,-0.46998689215342276,-0.04981433420575448,thumbs_up
0.0,0.0,0.0,0.05596998810199561,-0.33172135581136275,0.0561805372955485,0.04692886662917765,-0.6137249290586769,0.06760817928963411,0.030203693507255665,-0.8410184252933504,0.07657525742133407,0.06480266909733735,-1.0,0.08394298362259842,-0.14576533876968292,-0.6693228010995519,-0.060001507625328916,-0.36364793028882875,-0.7836733983609618,-0.02625879460921728,-0.33351132107317466,-0.690109095829217,0.020554680260622488,-0.2661709238395947,-0.6160651872688894,0.04829957134101563,-0.24685083700578847,-0.5241214999921504,-0.088802739864148,-0.4372375697504824,-0.6158617907231125,-0.03839872645182921,-0.4028991762818191,-0.5194293825288168,0.009390376817817554,-0.34246057993991796,-0.46611363738531914,0.01900078873491322,-0.3383594221243111,-0.3579675805072972,-0.10269158409322496,-0.5004314137831612,-0.47617930748457044,-0.05674343511212753,-0.4720063366913939,-0.3990907556522141,-0.009502021058170199,-0.4107264125420388,-0.3371271896101564,-0.004775508807847182,-0.4170656259017998,-0.18160348228000592,-0.1093292090621496,-0.5837077349260053,-0.33462111214532725,-0.08910069436700137,-0.6766383935380174,-0.3956142257284273,-0.06499697817466289,-0.749910265302611,-0.45774121515754435,-0.05978705777610149,thumbs_up
0.0,0.0,0.0,0.05596998810199561,-0.33172135581136275,0.0561805372955485,0.04692886662917765,-0.6137249290586769,0.06760817928963411,0.030203693507255665,-0.8410184252933504,0.07657525742133407,0.06480266909733735,-1.0,0.08394298362259842,-0.14576533876968292,-0.6693228010995519,-0.060001507625328916,-0.36364793028882875,-0.7836733983609618,-0.02625879460921728,-0.33351132107317466,-0.690109095829217,0.020554680260622488,-0.2661709238395947,-0.6160651872688894,0.04829957134101563,-0.24685083700578847,-0.5241214999921504,-0.088802739864148,-0.4372375697504824,-0.6158617907231125,-0.03839872645182921,-0.4028991762818191,-0.5194293825288168,0.009390376817817554,-0.34246057993991796,-0.46611363738531914,0.01900078873491322,-0.3383594221243111,-0.3579675805072972,-0.10269158409322496,-0.5004314137831612,-0.47617930748457044,-0.05674343511212753,-0.4720063366913939,-0.3990907556522141,-0.009502021058170199,-0.4107264125420388,-0.3371271896101564,-0.004775508807847182,-0.4170656259017998,-0.18160348228000592,-0.1093292090621496,-0.5837077349260053,-0.33462111214532725,-0.08910069436700137,-0.6766383935380174,-0.3956142257284273,-0.06499697817466289,-0.749910265302611,-0.45774121515754435,-0.05978705777610149,thumbs_up
0.0,0.0,0.0,0.05596998810199561,-0.33172135581136275,0.0561805372955485,0.04692886662917765,-0.6137249290586769,0.06760817928963411,0.030203693507255665,-0.8410184252933504,0.07657525742133407,0.06480266909733735,-1.0,0.08394298362259842,-0.14576533876968292,-0.6693228010995519,-0.060001507625328916,-0.36364793028882875,-0.7836733983609618,-0.02625879460921728,-0.33351132107317466,-0.690109095829217,0.020554680260622488,-0.2661709238395947,-0.6160651872688894,0.04829957134101563,-0.24685083700578847,-0.5241214999921504,-0.088802739864148,-0.4372375697504824,-0.6158617907231125,-0.03839872645182921,-0.4028991762818191,-0.5194293825288168,0.009390376817817554,-0.34246057993991796,-0.46611363738531914,0.01900078873491322,-0.3383594221243111,-0.3579675805072972,-0.10269158409322496,-0.5004314137831612,-0.47617930748457044,-0.05674343511212753,-0.4720063366913939,-0.3990907556522141,-0.009502021058170199,-0.4107264125420388,-0.3371271896101564,-0.004775508807847182,-0.4170656259017998,-0.18160348228000592,-0.1093292090621496,-0.5837077349260053,-0.33462111214532725,-0.08910069436700137,-0.6766383935380174,-0.3956142257284273,-0.06499697817466289,-0.749910265302611,-0.45774121515754435,-0.05978705777610149,thumbs_up
0.0,0.0,0.0,0.053176462643478715,-0.3427158113124727,0.07823097949168957,0.048456210579892564,-0.6128734260876307,0.09696457756932331,0.02968150022603936,-0.8402556401978641,0.11267556358239544,0.06374635069928386,-1.0,0.12590506418860611,-0.15215368925622108,-0.682688636566853,-0.06076515954971596,-0.36636753186904847,-0.7877772421197302,-0.006671631798304232,-0.34124965062381235,-0.6907098761379347,0.060966660695532054,-0.27879194311936817,-0.6175666659788567,0.10170637058980316,-0.2505916728725882,-0.5347713563424518,-0.09320877554792516,-0.43604011557708194,-0.6163314843751465,-0.027477024318152236,-0.40184308053816753,-0.515218670413355,0.03877296825662677,-0.3442143615966945,-0.4609569687340358,0.05981038183487047,-0.340659697276085,-0.36819366727131414,-0.10598430595881657,-0.5010528494402791,-0.4791971882329475,-0.039936863642622826,-0.47107840470612067,-0.4034229174521769,0.02362727994958341,-0.4119589515025208,-0.3423142553613222,0.03468330113162857,-0.4188256082897356,-0.19515869338620717,-0.10964787091527507,-0.5867040084938275,-0.3513629579329185,-0.07644790236694797,-0.6751598063877535,-0.4151084332377277,-0.04375468951915844,-0.7462650982098809,-0.4781039455904817,-0.03451924654766941,thumbs_up
0.0,0.0,0.0,0.053176462643478715,-0.3427158113124727,0.07823097949168957,0.048456210579892564,-0.6128734260876307,0.09696457756932331,0.02968150022603936,-0.8402556401978641,0.11267556358239544,0.06374635069928386,-1.0,0.12590506418860611,-0.15215368925622108,-0.682688636566853,-0.06076515954971596,-0.36636753186904847,-0.7877772421197302,-0.006671631798304232,-0.34124965062381235,-0.6907098761379347,0.060966660695532054,-0.27879194311936817,-0.6175666659788567,0.10170637058980316,-0.2505916728725882,-0.5347713563424518,-0.09320877554792516,-0.43604011557708194,-0.6163314843751465,-0.027477024318152236,-0.40184308053816753,-0.515218670413355,0.03877296825662677,-0.3442143615966945,-0.4609569687340358,0.05981038183487047,-0.340659697276085,-0.36819366727131414,-0.10598430595881657,-0.5010528494402791,-0.4791971882329475,-0.039936863642622826,-0.47107840470612067,-0.4034229174521769,0.02362727994958341,-0.4119589515025208,-0.3423142553613222,0.03468330113162857,-0.4188256082897356,-0.19515869338620717,-0.10964787091527507,-0.5867040084938275,-0.3513629579329185,-0.07644790236694797,-0.6751598063877535,-0.4151084332377277,-0.04375468951915844,-0.7462650982098809,-0.4781039455904817,-0.03451924654766941,thumbs_up
